TimeStamp , Q1, Q2, Q3, Q4, Q5, Q6, dQ1, dQ2, dQ3, dQ4, dQ5, dQ6, Fx, Fy, Fz, Mx, My, Mz, Joint1_torque, Joint2_torque, Joint3_torque, Joint4_torque, Joint5_torque, Joint6_torque 
18:51:51:553864,0,-0.581963,1.18749,-1.74533e-05,1.35186,0,0,0,0,0,0,0,-0.047,0.016,-0.071,0,0,0,3.563,14.602,-14.833,-4.102,0.071859,0.39452
18:51:51:559027,0,-0.581963,1.18749,-1.74533e-05,1.35186,0,0,0,0,0,0,0,-0.053,-0.002,0.024,0,0,-0.001,3.731,14.728,-15.638,-3.689,0.19726,0.329706
18:51:51:563973,0,-0.581963,1.18749,-1.74533e-05,1.35186,0,0,0,0,0,0,0,-0.026,-0.031,0.162,-0.001,0,-0.001,4.032,14.644,-14.987,-4.613,0.081722,0.390293
18:51:51:569169,0,-0.581963,1.18749,-1.74533e-05,1.35186,0,0,0,0,0,0,0,0.023,-0.074,0.336,-0.001,0,-0.001,3.416,14.301,-15.708,-4.2,0.128219,0.357886
18:51:51:574175,0,-0.581963,1.18749,-1.74533e-05,1.35186,0,0,0,0,0,0,0,0.049,-0.079,0.345,0,0,-0.001,3.605,14.763,-14.959,-3.591,0.049315,0.349432
18:51:51:579275,0,-0.581963,1.18749,-1.74533e-05,1.35186,0,0,0,0,0,0,0,0.079,-0.045,0.218,0,-0.001,0,4.004,14.532,-15.281,-3.486,0.118356,0.528375
18:51:51:584272,0,-0.581963,1.18749,-1.74533e-05,1.35186,0,0,0,0,0,0,0,0.102,-0.01,0.125,0,-0.001,0,3.829,14.063,-15.029,-4.41,0.159217,0.377612
18:51:51:589434,0,-0.581963,1.18749,-1.74533e-05,1.35186,0,0,0,0,0,0,0,0.103,-0.01,0.162,0,-0.001,0,3.605,14.728,-15.372,-4.004,0.138082,0.377612
18:51:51:594418,0,-0.581963,1.18749,-1.74533e-05,1.35186,0,0,0,0,0,0,0,0.079,-0.038,0.309,0,0,-0.001,3.199,15.148,-15.372,-3.997,0.135264,0.386066
18:51:51:599380,0,-0.581963,1.18749,-1.74533e-05,1.35186,0,0,0,0,0,0,0,0.058,-0.055,0.366,0,0,-0.002,3.577,14.147,-15.617,-3.696,0.011272,0.435381
18:51:51:604543,0,-0.581963,1.18749,-1.74533e-05,1.35186,0,0,0,0,0,0,0,0.041,-0.051,0.269,0,0,-0.001,3.955,15.001,-15.099,-3.787,0.131037,0.431154
18:51:51:609525,0,-0.581963,1.18749,-1.74533e-05,1.35186,0,0,0,0,0,0,0,0.038,-0.027,0.11,0,0,0,3.059,14.721,-15.281,-4.095,0.087358,0.374794
18:51:51:614651,0,-0.581963,1.18749,-3.49066e-05,1.35186,0,0,0,0,0,0,0,0.018,0.006,-0.074,0,0,0,3.01,14.532,-15.26,-3.899,0.094403,0.410019
18:51:51:619629,0,-0.581963,1.18749,-3.49066e-05,1.35186,0,0,0,0,0,0,0,-0.004,0.009,-0.064,0,0.001,0,3.374,14.259,-15.666,-4.403,-0.043679,0.398747
